"filename", "language", "SCSS", "JSON", "vue", "JSON with Comments", "JavaScript", "XML", "Markdown", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\components\uni-id-pages-bind-mobile\uni-id-pages-bind-mobile.vue", "vue", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 13, 161
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\components\uni-id-pages-email-form\uni-id-pages-email-form.vue", "vue", 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 11, 249
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\components\uni-id-pages-fab-login\uni-id-pages-fab-login.vue", "vue", 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 29, 560
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\components\uni-id-pages-sms-form\uni-id-pages-sms-form.vue", "vue", 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 10, 243
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\config.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 40, 2, 68
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\init.js", "JavaScript", 0, 0, 0, 0, 67, 0, 0, 0, 0, 24, 5, 96
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\package.json", "JSON", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\common\webview\webview.vue", "vue", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 2, 36
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\login\login-smscode.vue", "vue", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 6, 121
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\login\login-withoutpwd.vue", "vue", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 17, 242
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\login\login-withpwd.vue", "vue", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 11, 177
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\register\register-admin.vue", "vue", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 8, 179
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\register\register-by-email.vue", "vue", 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 5, 217
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\register\register.vue", "vue", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 10, 182
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\register\validator.js", "JavaScript", 0, 0, 0, 0, 54, 0, 0, 0, 0, 2, 1, 57
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\retrieve\retrieve-by-email.vue", "vue", 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 6, 219
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\retrieve\retrieve.vue", "vue", 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 5, 242
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\bind-mobile\bind-mobile.vue", "vue", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 10, 132
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\change_pwd\change_pwd.vue", "vue", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 5, 131
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\cropImage.vue", "vue", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 194, 0, 0, 2, 31, 227
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\images\photo.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 1, 20
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\images\rotate.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 1, 16
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 1, 161
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\limeClipper.vue", "vue", 0, 0, 807, 0, 0, 0, 0, 0, 0, 0, 13, 820
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\cropImage\limeClipper\utils.js", "JavaScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 37, 16, 245
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\deactivate\deactivate.vue", "vue", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 11, 118
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\realname-verify\face-verify-icon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\realname-verify\realname-verify.vue", "vue", 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 32, 315
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\set-pwd\set-pwd.vue", "vue", 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 14, 172
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\pages\userinfo\userinfo.vue", "vue", 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 12, 273
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 15
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\static\limeClipper\photo.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 1, 20
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\static\limeClipper\rotate.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 1, 16
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\constants.js", "JavaScript", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 10, 109
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\error.js", "JavaScript", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 4, 71
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\sensitive-aes-cipher.js", "JavaScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 17, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\universal.js", "JavaScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 9, 48
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\utils.js", "JavaScript", 0, 0, 0, 0, 225, 0, 0, 0, 0, 9, 37, 271
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\common\validator.js", "JavaScript", 0, 0, 0, 0, 387, 0, 0, 0, 0, 26, 27, 440
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\config\permission.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 6, 2, 91
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\index.obj.js", "JavaScript", 0, 0, 0, 0, 228, 0, 0, 0, 0, 446, 16, 690
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lang\en.js", "JavaScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 3, 63
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lang\index.js", "JavaScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lang\zh-hans.js", "JavaScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 3, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\alipay\account\index.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 2, 17
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\alipay\account\protocols.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 11
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\alipay\alipayBase.js", "JavaScript", 0, 0, 0, 0, 160, 0, 0, 0, 0, 42, 30, 232
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\apple\account\index.js", "JavaScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 18, 8, 77
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\apple\rsa-public-key-pem.js", "JavaScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 5, 12, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\index.js", "JavaScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 3, 37
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\qq\account\index.js", "JavaScript", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 6, 98
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\qq\account\protocol.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\qq\normalize.js", "JavaScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 1, 5, 86
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\share\create-api.js", "JavaScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 5, 7, 74
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\weixin\account\index.js", "JavaScript", 0, 0, 0, 0, 103, 0, 0, 0, 0, 1, 8, 112
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\weixin\normalize.js", "JavaScript", 0, 0, 0, 0, 86, 0, 0, 0, 0, 3, 7, 96
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\third-party\weixin\utils.js", "JavaScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 6, 10, 88
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\account.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 9, 7, 99
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\captcha.js", "JavaScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 1, 7, 77
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\config.js", "JavaScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 12, 136
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\fission.js", "JavaScript", 0, 0, 0, 0, 140, 0, 0, 0, 0, 42, 11, 193
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\login.js", "JavaScript", 0, 0, 0, 0, 231, 0, 0, 0, 0, 3, 13, 247
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\logout.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 2, 5, 50
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\password.js", "JavaScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 32, 38, 262
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\qq.js", "JavaScript", 0, 0, 0, 0, 142, 0, 0, 0, 0, 2, 9, 153
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\register.js", "JavaScript", 0, 0, 0, 0, 204, 0, 0, 0, 0, 2, 24, 230
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\relate.js", "JavaScript", 0, 0, 0, 0, 143, 0, 0, 0, 0, 9, 13, 165
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\sms.js", "JavaScript", 0, 0, 0, 0, 70, 0, 0, 0, 0, 9, 3, 82
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\unified-login.js", "JavaScript", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 5, 107
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\univerify.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 2, 2, 28
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\update-user-info.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 2, 26
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\utils.js", "JavaScript", 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 1, 18
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\verify-code.js", "JavaScript", 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 10, 153
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\lib\utils\weixin.js", "JavaScript", 0, 0, 0, 0, 217, 0, 0, 0, 0, 4, 14, 235
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\access-control.js", "JavaScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 3, 60
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\auth.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\index.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\rbac.js", "JavaScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 4, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\uni-id-log.js", "JavaScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 2, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\validate.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\middleware\verify-request-sign.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 3, 12, 83
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\close-account.js", "JavaScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 2, 17
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\get-account-info.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 4, 3, 70
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\get-realname-info.js", "JavaScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 7, 7, 46
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\index.js", "JavaScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\reset-pwd-by-email.js", "JavaScript", 0, 0, 0, 0, 111, 0, 0, 0, 0, 14, 4, 129
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\reset-pwd-by-sms.js", "JavaScript", 0, 0, 0, 0, 111, 0, 0, 0, 0, 14, 4, 129
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\set-pwd.js", "JavaScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 2, 10, 84
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\account\update-pwd.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 9, 5, 70
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\admin\add-user.js", "JavaScript", 0, 0, 0, 0, 104, 0, 0, 0, 0, 15, 3, 122
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\admin\index.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\admin\update-user.js", "JavaScript", 0, 0, 0, 0, 111, 0, 0, 0, 0, 18, 10, 139
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\dev\get-supported-login-type.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 5, 8, 72
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\dev\index.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\external\index.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\external\login.js", "JavaScript", 0, 0, 0, 0, 52, 0, 0, 0, 0, 8, 9, 69
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\external\register.js", "JavaScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 11, 10, 94
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\external\update-user-info.js", "JavaScript", 0, 0, 0, 0, 177, 0, 0, 0, 0, 14, 18, 209
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\facial-recognition-verify\get-auth-result.js", "JavaScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 19, 21, 135
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\facial-recognition-verify\get-certify-id.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 18, 14, 100
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\facial-recognition-verify\index.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\fission\accept-invite.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 7, 2, 26
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\fission\get-invited-user.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 10, 3, 81
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\fission\index.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\index.js", "JavaScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-alipay.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 8, 4, 71
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-apple.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 9, 3, 78
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-baidu.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-dingtalk.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-douyin.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-email-code.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-email-link.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-facebook.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-google.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-qq.js", "JavaScript", 0, 0, 0, 0, 149, 0, 0, 0, 0, 12, 4, 165
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-sms.js", "JavaScript", 0, 0, 0, 0, 84, 0, 0, 0, 0, 10, 6, 100
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-taobao.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-toutiao.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-univerify.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 11, 3, 70
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-weibo.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\uni_modules\uni-id-pages\uniCloud\cloudfunctions\uni-id-co\module\login\login-by-weixin-mobile.js", "JavaScript", 0, 0, 0, 0, 88, 0, 0, 0, 0, 9, 10, 107
